Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
86557,0,174,2017,July,29,19,0.0,3.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient,130.1,0,0,Check-Out,2017-07-22
86560,0,11,2017,July,29,21,0.0,2.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,209.0,0,1,Check-Out,2017-07-23
86561,0,184,2017,July,29,16,2.0,5.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         28,       NULL,0,Transient,130.1,0,0,Check-Out,2017-07-23
86566,0,168,2017,July,29,16,2.0,5.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,169.44,0,1,Check-Out,2017-07-23
86568,0,53,2017,July,29,22,0.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,2,Check-Out,2017-07-23
86572,0,3,2017,July,29,22,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,0,Check-Out,2017-07-23
86576,0,184,2017,July,29,20,0.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,164.9,0,1,Check-Out,2017-07-23
86577,0,165,2017,July,29,21,0.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,177.8,0,0,Check-Out,2017-07-23
86582,0,55,2017,July,29,21,0.0,2.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,198.5,1,1,Check-Out,2017-07-23
86586,0,183,2017,July,29,18,0.0,5.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.78,0,3,Check-Out,2017-07-23
86588,0,29,2017,July,29,20,0.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,1,Check-Out,2017-07-23
86590,0,195,2017,July,29,20,0.0,3.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,144.20999999999998,0,0,Check-Out,2017-07-23
86592,0,161,2017,July,28,13,2.0,8.0,2.0,1.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,2,No Deposit     ,         14,       NULL,0,Transient,180.78,0,1,Check-Out,2017-07-23
86606,0,7,2017,July,29,22,0.0,1.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,         14,       NULL,0,Transient,209.0,1,0,Check-Out,2017-07-23
86609,0,215,2017,July,29,20,0.0,3.0,3.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,         14,       NULL,0,Transient,197.45,0,2,Check-Out,2017-07-23
86611,0,180,2017,July,29,20,0.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          7,       NULL,0,Transient,141.54000000000002,0,1,Check-Out,2017-07-23
86616,0,186,2017,July,29,22,0.0,1.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,         22,       NULL,0,Transient,139.0,0,1,Check-Out,2017-07-23
86618,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86620,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86623,0,183,2017,July,29,21,1.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,172.7,0,0,Check-Out,2017-07-24
86628,0,161,2017,July,29,20,1.0,3.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,3,No Deposit     ,         14,       NULL,0,Transient,173.3,0,2,Check-Out,2017-07-24
86635,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86640,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86642,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,B               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,2,Check-Out,2017-07-24
86643,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86644,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86645,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86647,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,164.4,0,2,Check-Out,2017-07-24
86651,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,164.4,0,1,Check-Out,2017-07-24
86652,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86655,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86656,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86665,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86667,0,141,2017,July,29,21,1.0,2.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient-Party,188.0,0,0,Check-Out,2017-07-24
86672,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86675,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86678,0,89,2017,July,29,22,1.0,1.0,2.0,1.0,1,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,         14,       NULL,0,Transient,230.0,0,3,Check-Out,2017-07-24
86688,0,423,2017,July,29,22,1.0,1.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,172.4,0,1,Check-Out,2017-07-24
86697,0,253,2017,July,29,21,1.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient-Party,149.9,0,0,Check-Out,2017-07-24
86698,0,253,2017,July,29,21,1.0,2.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient-Party,157.1,0,0,Check-Out,2017-07-24
86705,0,149,2017,July,29,19,1.0,4.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,175.45999999999998,0,1,Check-Out,2017-07-24
86710,0,200,2017,July,29,21,1.0,2.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.7,0,4,Check-Out,2017-07-24
86714,0,423,2017,July,29,22,1.0,1.0,1.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          6,       NULL,0,Transient-Party,145.5,0,0,Check-Out,2017-07-24
86724,0,13,2017,July,30,23,2.0,0.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-07-25
86725,0,25,2017,July,30,24,1.0,0.0,3.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         22,       NULL,0,Transient,166.1,0,1,Check-Out,2017-07-25
86726,0,0,2017,July,30,24,1.0,0.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-07-25
86735,0,24,2017,July,30,24,1.0,0.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,136.4,0,1,Check-Out,2017-07-25
86738,0,8,2017,July,30,24,1.0,0.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,148.0,0,0,Check-Out,2017-07-25
86739,0,11,2017,July,29,21,2.0,2.0,2.0,0.0,1,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        159,       NULL,0,Transient,189.0,0,1,Check-Out,2017-07-25
86741,0,197,2017,July,29,19,2.0,4.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,208.95,0,0,Check-Out,2017-07-25
86743,0,164,2017,July,29,19,2.0,4.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,155.95,0,0,Check-Out,2017-07-25
86747,0,153,2017,July,29,18,2.0,5.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,176.13,0,1,Check-Out,2017-07-25
86754,0,55,2017,July,30,23,2.0,0.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,204.0,0,2,Check-Out,2017-07-25
86755,0,201,2017,July,30,24,1.0,0.0,2.0,2.0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,2,No Deposit     ,         14,       NULL,0,Transient,231.5,1,2,Check-Out,2017-07-25
86768,0,227,2017,July,29,22,2.0,2.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,          9,       NULL,0,Transient,202.63,0,2,Check-Out,2017-07-26
86770,0,307,2017,July,30,25,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,2,Check-Out,2017-07-26
86775,0,112,2017,July,30,23,2.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,205.0,0,1,Check-Out,2017-07-26
86777,0,36,2017,July,30,23,2.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,2,Check-Out,2017-07-26
86778,0,36,2017,July,30,23,2.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,2,Check-Out,2017-07-26
86781,0,60,2017,July,30,24,1.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         42,       NULL,0,Transient,157.2,0,1,Check-Out,2017-07-26
86782,0,60,2017,July,30,24,1.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,130.1,0,1,Check-Out,2017-07-26
86791,0,3,2017,July,30,24,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,194.5,0,1,Check-Out,2017-07-26
86794,0,145,2017,July,30,24,1.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,1,Check-Out,2017-07-26
86796,0,125,2017,July,30,23,2.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient-Party,196.17,0,1,Check-Out,2017-07-26
86797,0,11,2017,July,29,18,2.0,6.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,194.5,0,0,Check-Out,2017-07-26
86799,0,54,2017,July,30,24,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,164.0,0,1,Check-Out,2017-07-26
86802,0,86,2017,July,30,24,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-07-26
86806,0,83,2017,July,29,22,2.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,240.0,0,1,Check-Out,2017-07-26
86814,0,147,2017,July,30,25,0.0,1.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,285.0,0,0,Check-Out,2017-07-26
86815,0,56,2017,July,30,24,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,164.0,0,1,Check-Out,2017-07-26
86818,0,0,2017,July,30,25,0.0,1.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,190.0,0,0,Check-Out,2017-07-26
86820,0,291,2017,July,30,25,0.0,1.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,148.1,0,1,Check-Out,2017-07-26
86825,0,9,2017,July,30,25,0.0,1.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,220.0,0,0,Check-Out,2017-07-26
86826,0,143,2017,July,30,23,2.0,1.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,285.0,0,2,Check-Out,2017-07-26
86842,0,145,2017,July,29,20,2.0,5.0,3.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,         14,       NULL,0,Transient,205.69,0,3,Check-Out,2017-07-27
86844,0,16,2017,July,30,26,0.0,1.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-07-27
86851,0,0,2017,July,30,25,0.0,2.0,1.0,1.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,C               ,1,No Deposit     ,       NULL,       NULL,0,Transient,190.0,0,0,Check-Out,2017-07-27
86854,0,149,2017,July,30,23,2.0,2.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,162.5,0,0,Check-Out,2017-07-27
86856,0,200,2017,July,30,26,0.0,1.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,225.5,0,1,Check-Out,2017-07-27
86864,0,104,2017,July,30,23,2.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,254.0,1,2,Check-Out,2017-07-27
86867,0,79,2017,July,30,26,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,189.0,0,1,Check-Out,2017-07-27
86873,0,68,2017,July,30,23,2.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,247.5,0,2,Check-Out,2017-07-27
86876,0,60,2017,July,29,20,2.0,5.0,3.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          7,       NULL,0,Transient,289.3,0,1,Check-Out,2017-07-27
86878,0,172,2017,July,30,25,0.0,2.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,171.5,0,0,Check-Out,2017-07-27
86880,0,115,2017,July,30,24,1.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-07-27
86881,0,125,2017,July,30,23,2.0,2.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,207.5,1,0,Check-Out,2017-07-27
86886,0,59,2017,July,29,21,2.0,4.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,149.9,0,3,Check-Out,2017-07-27
86887,0,152,2017,July,29,22,2.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        354,       NULL,0,Transient-Party,185.1,0,0,Check-Out,2017-07-27
86891,0,285,2017,July,30,25,0.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,3,Check-Out,2017-07-28
86901,0,232,2017,July,30,26,0.0,2.0,3.0,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,3,No Deposit     ,          9,       NULL,0,Transient,258.0,0,0,Check-Out,2017-07-28
86902,0,138,2017,July,30,24,1.0,3.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,128.66,0,0,Check-Out,2017-07-28
86903,0,138,2017,July,30,24,1.0,3.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,128.66,0,0,Check-Out,2017-07-28
86908,0,127,2017,July,30,25,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,148.1,0,0,Check-Out,2017-07-28
86914,0,94,2017,July,30,24,1.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,145.0,0,1,Check-Out,2017-07-28
86915,0,8,2017,July,30,27,0.0,1.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-07-28
86916,0,8,2017,July,30,27,0.0,1.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-07-28
86923,0,86,2017,July,30,24,1.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,0,Check-Out,2017-07-28
86931,0,84,2017,July,30,24,1.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-07-28
86939,0,318,2017,July,30,26,0.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,184.0,0,1,Check-Out,2017-07-28
86940,0,173,2017,July,29,19,2.0,7.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,154.7,0,1,Check-Out,2017-07-28
86941,0,58,2017,July,30,25,0.0,3.0,2.0,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,A               ,K               ,0,No Deposit     ,          9,       NULL,0,Transient,238.0,0,1,Check-Out,2017-07-28
86942,0,134,2017,July,30,25,0.0,4.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,225.5,0,0,Check-Out,2017-07-29
86948,0,146,2017,July,30,25,0.0,4.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         42,       NULL,0,Transient,130.1,0,0,Check-Out,2017-07-29
86953,0,101,2017,July,30,25,0.0,4.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,245.0,0,0,Check-Out,2017-07-29
86958,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,0,Check-Out,2017-07-29
86960,0,85,2017,July,30,27,0.0,2.0,2.0,0.0,0,BB       ,GBR,Complementary,Direct,0,0,0,A               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,50.0,0,1,Check-Out,2017-07-29
86963,0,465,2017,July,30,26,0.0,3.0,1.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        229,       NULL,0,Transient-Party,50.0,0,0,Check-Out,2017-07-29
86965,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-07-29
86972,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-07-29
86973,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,0,Check-Out,2017-07-29
86977,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-07-29
86979,0,465,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-07-29
86981,0,89,2017,July,30,27,0.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         11,       NULL,0,Transient,136.4,0,0,Check-Out,2017-07-29
86992,0,177,2017,July,30,27,0.0,2.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        138,       NULL,0,Transient,139.0,0,1,Check-Out,2017-07-29
86994,0,63,2017,July,30,26,0.0,3.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,4,No Deposit     ,          7,       NULL,0,Transient,232.4,0,1,Check-Out,2017-07-29
87002,0,28,2017,July,30,26,0.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,0,Check-Out,2017-07-29
87005,0,115,2017,July,30,23,2.0,4.0,2.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,        451,0,Transient,160.0,0,0,Check-Out,2017-07-29
87006,0,305,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,B               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,154.05,0,3,Check-Out,2017-07-29
87008,0,36,2017,July,30,28,0.0,1.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         86,       NULL,0,Transient,194.0,0,1,Check-Out,2017-07-29
