,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
88052,1,265,2017,August,32,12,2,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.1,0,2,Check-Out,2017-08-15
88053,0,265,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,2,Check-Out,2017-08-15
88054,1,34,2017,August,33,14,1,0,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,269.0,1,2,Check-Out,2017-08-15
88055,1,34,2017,August,33,14,1,0,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,210.0,0,2,Check-Out,2017-08-15
88056,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88057,0,170,2017,August,32,11,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,4,No Deposit     ,          9,       NULL,0,Transient-Party,225.5,0,0,Check-Out,2017-08-15
88058,0,170,2017,August,32,11,2,2,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,4,No Deposit     ,          9,       NULL,0,Transient-Party,198.5,1,2,Check-Out,2017-08-15
88059,1,1,2017,August,33,13,2,0,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,260.0,0,2,Check-Out,2017-08-15
88060,0,21,2017,August,33,14,1,0,2,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,268.0,0,3,Check-Out,2017-08-15
88061,1,195,2017,August,32,12,2,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,198.5,0,1,Check-Out,2017-08-15
88062,1,187,2017,August,32,10,2,3,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        168,       NULL,0,Transient,130.1,0,1,Check-Out,2017-08-15
88063,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88064,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88065,0,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88066,0,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88067,1,215,2017,August,32,12,2,1,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,252.5,0,0,Check-Out,2017-08-15
88068,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88069,1,9,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient-Party,216.67,0,0,Check-Out,2017-08-15
88070,1,91,2017,August,33,13,2,0,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,162.5,0,0,Check-Out,2017-08-15
88071,1,150,2017,August,32,8,2,5,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,198.5,0,2,Check-Out,2017-08-15
88072,0,87,2017,August,32,8,2,5,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,205.0,0,1,Check-Out,2017-08-15
88073,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88074,1,200,2017,August,32,11,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,150.48000000000002,0,0,Check-Out,2017-08-15
88075,1,23,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,K               ,0,No Deposit     ,          9,       NULL,0,Transient,240.0,0,0,Check-Out,2017-08-15
88076,1,54,2017,August,32,11,2,2,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,260.0,0,1,Check-Out,2017-08-15
88077,1,145,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient-Party,179.83,1,0,Check-Out,2017-08-15
88078,1,145,2017,August,32,12,2,1,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient-Party,225.5,0,0,Check-Out,2017-08-15
88079,0,104,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,0,Check-Out,2017-08-15
88080,0,104,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,0,Check-Out,2017-08-15
88081,1,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88082,1,504,2017,August,32,12,2,1,1,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,        229,       NULL,0,Transient-Party,50.0,0,0,Check-Out,2017-08-15
88083,0,1,2017,August,33,14,1,0,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,194.0,0,1,Check-Out,2017-08-15
88084,0,504,2017,August,32,12,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-15
88085,1,1,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        152,       NULL,0,Transient,176.19,0,0,Check-Out,2017-08-15
88086,1,4,2017,August,32,12,2,1,3,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,283.33000000000004,0,0,Check-Out,2017-08-15
88087,1,176,2017,August,32,10,2,3,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        168,       NULL,0,Transient,153.5,0,0,Check-Out,2017-08-15
88088,0,7,2017,August,32,12,2,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,230.0,0,1,Check-Out,2017-08-15
88089,0,107,2017,August,32,11,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,235.0,0,2,Check-Out,2017-08-15
88090,1,140,2017,August,33,15,0,1,2,0.0,0,SC       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         28,       NULL,0,Transient,121.1,0,0,Check-Out,2017-08-16
88091,1,209,2017,August,32,12,2,2,1,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,171.5,0,1,Check-Out,2017-08-16
88092,1,6,2017,August,33,13,2,1,2,0.0,1,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,260.0,0,3,Check-Out,2017-08-16
88093,1,209,2017,August,32,12,2,2,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,3,No Deposit     ,          9,       NULL,0,Transient,252.5,0,1,Check-Out,2017-08-16
88094,1,127,2017,August,33,14,1,1,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          8,       NULL,0,Transient,350.0,0,1,Check-Out,2017-08-16
88095,1,156,2017,August,32,11,2,3,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,225.5,0,3,Check-Out,2017-08-16
88096,0,224,2017,August,33,14,1,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,          9,       NULL,0,Transient,167.0,0,1,Check-Out,2017-08-16
88097,1,79,2017,August,32,12,2,2,3,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,245.0,0,1,Check-Out,2017-08-16
88098,0,102,2017,August,33,15,0,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-08-16
88099,1,102,2017,August,33,15,0,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-08-16
88100,1,214,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         42,       NULL,0,Transient,139.0,0,0,Check-Out,2017-08-16
88101,1,167,2017,August,33,14,1,1,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,234.5,0,1,Check-Out,2017-08-16
88102,1,234,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,159.38,0,3,Check-Out,2017-08-16
88103,1,161,2017,August,32,9,2,5,2,0.0,0,HB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,         14,       NULL,0,Transient,198.5,0,0,Check-Out,2017-08-16
88104,1,262,2017,August,33,13,2,1,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,229.1,0,0,Check-Out,2017-08-16
88105,1,3,2017,August,32,6,4,6,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         20,       NULL,0,Group,139.0,0,0,Check-Out,2017-08-16
88106,1,103,2017,August,32,12,2,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-08-16
88107,1,77,2017,August,33,13,2,1,2,1.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,225.0,0,0,Check-Out,2017-08-16
88108,1,201,2017,August,32,10,2,4,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,132.3,0,1,Check-Out,2017-08-16
88109,1,103,2017,August,32,7,3,6,2,2.0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,         14,       NULL,0,Transient,250.0,0,1,Check-Out,2017-08-16
88110,1,274,2017,August,33,14,1,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,1,Check-Out,2017-08-16
88111,0,45,2017,August,33,13,2,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,230.0,0,2,Check-Out,2017-08-16
88112,1,157,2017,August,32,10,2,4,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,        159,       NULL,0,Transient,225.5,0,0,Check-Out,2017-08-16
88113,1,171,2017,August,33,14,1,1,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,234.5,1,1,Check-Out,2017-08-16
88114,1,171,2017,August,33,14,1,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,189.5,1,0,Check-Out,2017-08-16
88115,1,165,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,B               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,196.25,0,0,Check-Out,2017-08-16
88116,0,89,2017,August,32,12,2,2,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,A               ,5,No Deposit     ,          9,       NULL,0,Transient,245.0,0,2,Check-Out,2017-08-16
88117,1,46,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-16
88118,1,182,2017,August,33,14,1,1,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,225.5,0,0,Check-Out,2017-08-16
88119,0,209,2017,August,32,11,2,3,2,2.0,0,BB       ,GBR,Direct,Direct,0,0,0,F               ,F               ,1,No Deposit     ,         14,       NULL,0,Transient,248.0,0,1,Check-Out,2017-08-16
88120,1,5,2017,August,33,14,1,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,          9,       NULL,0,Transient,270.0,0,2,Check-Out,2017-08-16
88121,1,305,2017,August,33,13,2,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,174.5,0,2,Check-Out,2017-08-16
88122,1,1,2017,August,33,15,0,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-08-16
88123,1,139,2017,August,32,9,2,5,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         83,       NULL,0,Transient,161.6,0,0,Check-Out,2017-08-16
88124,1,139,2017,August,32,9,2,5,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         83,       NULL,0,Transient,161.6,0,0,Check-Out,2017-08-16
88125,0,4,2017,August,33,13,2,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,1,Check-Out,2017-08-16
88126,1,4,2017,August,33,15,0,1,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,340.0,0,0,Check-Out,2017-08-16
88127,1,203,2017,August,32,7,3,6,2,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        394,       NULL,0,Transient,130.1,0,0,Check-Out,2017-08-16
88128,1,156,2017,August,32,10,2,4,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,        159,       NULL,0,Transient,141.75,0,1,Check-Out,2017-08-16
88129,1,126,2017,August,32,12,2,2,2,2.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,        159,       NULL,0,Transient,248.44,0,0,Check-Out,2017-08-16
88130,1,3,2017,August,33,13,2,1,1,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,230.0,0,1,Check-Out,2017-08-16
88131,1,210,2017,August,33,13,2,1,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,261.5,0,0,Check-Out,2017-08-16
88132,1,50,2017,August,33,14,1,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-16
88133,1,173,2017,August,32,10,2,4,2,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,223.7,0,1,Check-Out,2017-08-16
88134,1,0,2017,August,33,15,0,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,269.0,0,0,Check-Out,2017-08-16
88135,1,0,2017,August,33,15,0,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,249.0,0,0,Check-Out,2017-08-16
88136,1,222,2017,August,32,11,2,3,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,252.5,0,0,Check-Out,2017-08-16
88137,1,89,2017,August,32,12,2,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,5,No Deposit     ,          9,       NULL,0,Transient,175.0,0,2,Check-Out,2017-08-16
88138,0,173,2017,August,32,10,2,4,2,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,223.7,0,1,Check-Out,2017-08-16
88139,1,170,2017,August,33,15,0,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,189.5,1,1,Check-Out,2017-08-16
88140,1,10,2017,August,32,12,2,2,0,3.0,0,BB       ,GBR,Direct,Direct,0,0,0,B               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,56.0,0,1,Check-Out,2017-08-16
88141,1,10,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,B               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,149.0,0,0,Check-Out,2017-08-16
88142,1,58,2017,August,33,15,0,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,230.0,0,1,Check-Out,2017-08-16
88143,1,154,2017,August,32,9,2,5,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,171.43,0,0,Check-Out,2017-08-16
88144,0,170,2017,August,33,15,0,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,1,Check-Out,2017-08-16
88145,1,72,2017,August,33,13,2,1,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-16
88146,1,9,2017,August,33,13,2,1,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          3,       NULL,0,Transient,149.0,0,2,Check-Out,2017-08-16
88147,0,166,2017,August,33,14,1,1,2,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,198.5,0,1,Check-Out,2017-08-16
88148,1,166,2017,August,32,12,2,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,B               ,A               ,1,No Deposit     ,         14,       NULL,0,Transient-Party,196.25,0,0,Check-Out,2017-08-16
88149,1,113,2017,August,33,13,2,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-08-17
88150,1,66,2017,August,33,13,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-17
88151,0,180,2017,August,32,9,2,6,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,162.5,0,1,Check-Out,2017-08-17
88152,1,278,2017,August,33,13,2,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,1,Check-Out,2017-08-17
88153,1,93,2017,August,33,13,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,195.0,0,0,Check-Out,2017-08-17
88154,1,87,2017,August,33,13,2,2,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,2,Check-Out,2017-08-17
88155,0,53,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-17
88156,1,34,2017,August,33,16,0,1,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,289.0,1,1,Check-Out,2017-08-17
88157,0,34,2017,August,33,16,0,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,210.0,0,1,Check-Out,2017-08-17
88158,1,196,2017,August,33,14,1,2,2,0.0,0,SC       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         28,       NULL,0,Transient,121.1,0,0,Check-Out,2017-08-17
88159,1,29,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,130.0,0,1,Check-Out,2017-08-17
88160,1,113,2017,August,33,13,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,214.0,1,1,Check-Out,2017-08-17
88161,1,0,2017,August,33,16,0,1,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,189.0,0,0,Check-Out,2017-08-17
88162,0,28,2017,August,33,14,1,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,210.0,0,0,Check-Out,2017-08-17
88163,1,111,2017,August,33,14,1,2,3,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,275.0,0,2,Check-Out,2017-08-17
88164,1,97,2017,August,33,15,0,2,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-08-17
88165,0,28,2017,August,33,16,0,1,1,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-08-17
88166,1,172,2017,August,32,12,2,3,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,1,Check-Out,2017-08-17
88167,1,63,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         85,       NULL,0,Transient,139.1,0,2,Check-Out,2017-08-17
88168,0,62,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,176.0,0,3,Check-Out,2017-08-17
88169,1,119,2017,August,33,14,1,2,2,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,294.0,0,0,Check-Out,2017-08-17
88170,1,141,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         22,       NULL,0,Transient,130.1,0,2,Check-Out,2017-08-17
88171,1,141,2017,August,33,15,0,2,2,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         22,       NULL,0,Transient,130.1,0,0,Check-Out,2017-08-17
88172,0,83,2017,August,33,13,2,2,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,200.0,0,1,Check-Out,2017-08-17
88173,1,71,2017,August,33,14,1,2,1,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        423,       NULL,0,Transient,175.45999999999998,0,1,Check-Out,2017-08-17
88174,1,209,2017,August,33,14,1,2,2,0.0,0,HB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,         14,       NULL,0,Transient,238.0,0,1,Check-Out,2017-08-17
88175,1,208,2017,August,33,14,1,2,2,2.0,0,HB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,         14,       NULL,0,Transient,299.0,0,0,Check-Out,2017-08-17
88176,1,171,2017,August,32,12,2,3,2,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,3,Check-Out,2017-08-17
88177,1,83,2017,August,33,14,1,2,2,1.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,185.0,0,3,Check-Out,2017-08-17
88178,1,72,2017,August,33,16,0,1,3,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,317.0,0,3,Check-Out,2017-08-17
